region,zip_code,city,state
ATLANTIC,28086,KINGS MOUNTAIN,NC
ATLANTIC,28088,LANDIS,NC
ATLANTIC,28089,LATTIMORE,NC
ATLANTIC,28090,LAWNDALE,NC
ATLANTIC,28091,LILESVILLE,NC
ATLANTIC,28092,LINCOLNTON,NC
ATLANTIC,28093,LINCOLNTON,NC
ATLANTIC,28097,LOCUST,NC
ATLANTIC,28098,LOWELL,NC
ATLANTIC,28101,MC ADENVILLE,NC
ATLANTIC,28102,MC FARLAN,NC
ATLANTIC,28103,MARSHVILLE,NC
ATLANTIC,28104,MATTHEWS,NC
ATLANTIC,28105,MATTHEWS,NC
ATLANTIC,28106,MATTHEWS,NC
ATLANTIC,28107,MIDLAND,NC
ATLANTIC,28108,MINERAL SPRINGS,NC
ATLANTIC,28109,MISENHEIMER,NC
ATLANTIC,28110,MONROE,NC
ATLANTIC,28111,MONROE,NC
ATLANTIC,28112,MONROE,NC
ATLANTIC,28114,MOORESBORO,NC
ATLANTIC,28115,MOORESVILLE,NC
ATLANTIC,28117,MOORESVILLE,NC
ATLANTIC,28119,MORVEN,NC
ATLANTIC,28120,MOUNT HOLLY,NC
ATLANTIC,28123,MOORESVILLE,NC
ATLANTIC,28124,MOUNT PLEASANT,NC
ATLANTIC,28125,MOORESVILLE,NC
ATLANTIC,28126,NEWELL,NC
ATLANTIC,28127,NEW LONDON,NC
ATLANTIC,28128,NORWOOD,NC
ATLANTIC,28129,OAKBORO,NC
ATLANTIC,28130,PAW CREEK,NC
ATLANTIC,28133,PEACHLAND,NC
ATLANTIC,28134,PINEVILLE,NC
ATLANTIC,28135,POLKTON,NC
ATLANTIC,28136,SHELBY,NC
ATLANTIC,28137,RICHFIELD,NC
ATLANTIC,28138,ROCKWELL,NC
ATLANTIC,28139,RUTHERFORDTON,NC
ATLANTIC,28144,SALISBURY,NC
ATLANTIC,28145,SALISBURY,NC
ATLANTIC,28146,SALISBURY,NC
ATLANTIC,28147,SALISBURY,NC
ATLANTIC,28150,SHELBY,NC
ATLANTIC,28151,SHELBY,NC
ATLANTIC,28152,SHELBY,NC
ATLANTIC,28159,SPENCER,NC
ATLANTIC,28160,RUTHERFORDTON,NC
ATLANTIC,28163,STANFIELD,NC
ATLANTIC,28164,MOUNT HOLLY,NC
ATLANTIC,28166,TROUTMAN,NC
ATLANTIC,28167,RUTHERFORDTON,NC
ATLANTIC,28168,VALE,NC
ATLANTIC,28169,WACO,NC
ATLANTIC,28170,WADESBORO,NC
ATLANTIC,28173,WAXHAW,NC
ATLANTIC,28174,WINGATE,NC
ATLANTIC,28201,CHARLOTTE,NC
ATLANTIC,28202,CHARLOTTE,NC
ATLANTIC,28203,CHARLOTTE,NC
ATLANTIC,28204,CHARLOTTE,NC
ATLANTIC,28205,CHARLOTTE,NC
ATLANTIC,28206,CHARLOTTE,NC
ATLANTIC,28207,CHARLOTTE,NC
ATLANTIC,28208,CHARLOTTE,NC
ATLANTIC,28209,CHARLOTTE,NC
ATLANTIC,28210,CHARLOTTE,NC
ATLANTIC,28211,CHARLOTTE,NC
ATLANTIC,28212,CHARLOTTE,NC
ATLANTIC,28213,CHARLOTTE,NC
ATLANTIC,28214,CHARLOTTE,NC
ATLANTIC,28215,CHARLOTTE,NC
ATLANTIC,28216,CHARLOTTE,NC
ATLANTIC,28217,CHARLOTTE,NC
ATLANTIC,28218,CHARLOTTE,NC
ATLANTIC,28219,CHARLOTTE,NC
ATLANTIC,28220,CHARLOTTE,NC
ATLANTIC,28221,CHARLOTTE,NC
ATLANTIC,28222,CHARLOTTE,NC
ATLANTIC,28224,CHARLOTTE,NC
ATLANTIC,28226,CHARLOTTE,NC
ATLANTIC,28227,MINT HILL,NC
ATLANTIC,28229,CHARLOTTE,NC
ATLANTIC,28230,CHARLOTTE,NC
ATLANTIC,28231,CHARLOTTE,NC
ATLANTIC,28232,CHARLOTTE,NC
ATLANTIC,28233,CHARLOTTE,NC
ATLANTIC,28234,CHARLOTTE,NC
ATLANTIC,28235,CHARLOTTE,NC
ATLANTIC,28236,CHARLOTTE,NC
ATLANTIC,28237,CHARLOTTE,NC
ATLANTIC,28241,CHARLOTTE,NC
ATLANTIC,28247,CHARLOTTE,NC
ATLANTIC,28256,CHARLOTTE,NC
ATLANTIC,28262,CHARLOTTE,NC
ATLANTIC,28266,CHARLOTTE,NC
ATLANTIC,28269,CHARLOTTE,NC
ATLANTIC,28270,MATTHEWS,NC
ATLANTIC,28271,CHARLOTTE,NC
ATLANTIC,28272,CHARLOTTE,NC
ATLANTIC,28273,CHARLOTTE,NC
ATLANTIC,28277,CHARLOTTE,NC
ATLANTIC,28278,CHARLOTTE,NC
ATLANTIC,28297,CHARLOTTE,NC
ATLANTIC,28299,CHARLOTTE,NC
ATLANTIC,28301,FAYETTEVILLE,NC
ATLANTIC,28302,FAYETTEVILLE,NC
ATLANTIC,28303,FAYETTEVILLE,NC
ATLANTIC,28304,FAYETTEVILLE,NC
ATLANTIC,28305,FAYETTEVILLE,NC
ATLANTIC,28306,FAYETTEVILLE,NC
ATLANTIC,28307,FORT LIBERTY,NC
ATLANTIC,28309,FAYETTEVILLE,NC
ATLANTIC,28311,FAYETTEVILLE,NC
ATLANTIC,28312,FAYETTEVILLE,NC
ATLANTIC,28314,FAYETTEVILLE,NC
ATLANTIC,28315,ABERDEEN,NC
ATLANTIC,28318,AUTRYVILLE,NC
ATLANTIC,28320,BLADENBORO,NC
ATLANTIC,28323,BUNNLEVEL,NC
ATLANTIC,28325,CALYPSO,NC
ATLANTIC,28326,CAMERON,NC
ATLANTIC,28327,CARTHAGE,NC
ATLANTIC,28328,CLINTON,NC
ATLANTIC,28329,CLINTON,NC
ATLANTIC,28330,CORDOVA,NC
ATLANTIC,28331,CUMBERLAND,NC
ATLANTIC,28332,DUBLIN,NC
ATLANTIC,28333,DUDLEY,NC
ATLANTIC,28334,DUNN,NC
ATLANTIC,28335,DUNN,NC
ATLANTIC,28337,ELIZABETHTOWN,NC
ATLANTIC,28338,ELLERBE,NC
ATLANTIC,28339,DUNN,NC
ATLANTIC,28340,FAIRMONT,NC
ATLANTIC,28341,FAISON,NC
ATLANTIC,28342,FALCON,NC
ATLANTIC,28343,GIBSON,NC
ATLANTIC,28344,DUNN,NC
ATLANTIC,28345,HAMLET,NC
ATLANTIC,28347,MARSTON,NC
ATLANTIC,28348,HOPE MILLS,NC
ATLANTIC,28349,KENANSVILLE,NC
ATLANTIC,28350,LAKEVIEW,NC
ATLANTIC,28351,LAUREL HILL,NC
ATLANTIC,28352,LAURINBURG,NC
ATLANTIC,28353,LAURINBURG,NC
ATLANTIC,28355,LEMON SPRINGS,NC
ATLANTIC,28356,LINDEN,NC
ATLANTIC,28357,HOPE MILLS,NC
ATLANTIC,28358,LUMBERTON,NC
ATLANTIC,28359,LUMBERTON,NC
ATLANTIC,28360,LUMBERTON,NC
ATLANTIC,28362,MARIETTA,NC
ATLANTIC,28363,MARSTON,NC
ATLANTIC,28364,MAXTON,NC
ATLANTIC,28365,MOUNT OLIVE,NC
ATLANTIC,28366,NEWTON GROVE,NC
ATLANTIC,28367,NORMAN,NC
ATLANTIC,28368,OLIVIA,NC
ATLANTIC,28369,FAIRMONT,NC
ATLANTIC,28370,PINEHURST,NC
ATLANTIC,28371,HOPE MILLS,NC
ATLANTIC,28372,PEMBROKE,NC
ATLANTIC,28373,PINEBLUFF,NC
ATLANTIC,28374,PINEHURST,NC
ATLANTIC,28375,PROCTORVILLE,NC
ATLANTIC,28376,RAEFORD,NC
ATLANTIC,28377,RED SPRINGS,NC
ATLANTIC,28378,REX,NC
ATLANTIC,28379,ROCKINGHAM,NC
ATLANTIC,28380,ROCKINGHAM,NC
ATLANTIC,28382,ROSEBORO,NC
ATLANTIC,28383,ROWLAND,NC
ATLANTIC,28384,SAINT PAULS,NC
ATLANTIC,28385,SALEMBURG,NC
ATLANTIC,28386,RED SPRINGS,NC
ATLANTIC,28387,SOUTHERN PINES,NC
ATLANTIC,28388,SOUTHERN PINES,NC
ATLANTIC,28390,SPRING LAKE,NC
ATLANTIC,28391,STEDMAN,NC
ATLANTIC,28392,SAINT PAULS,NC
ATLANTIC,28393,TURKEY,NC
ATLANTIC,28394,VASS,NC
ATLANTIC,28395,WADE,NC
ATLANTIC,28396,WAGRAM,NC
ATLANTIC,28398,WARSAW,NC
ATLANTIC,28399,ELIZABETHTOWN,NC
ATLANTIC,28401,WILMINGTON,NC
ATLANTIC,28402,WILMINGTON,NC
ATLANTIC,28403,WILMINGTON,NC
ATLANTIC,28404,WILMINGTON,NC
ATLANTIC,28405,WILMINGTON,NC
ATLANTIC,28406,WILMINGTON,NC
ATLANTIC,28408,WILMINGTON,NC
ATLANTIC,28409,WILMINGTON,NC
ATLANTIC,28411,WILMINGTON,NC
ATLANTIC,28412,WILMINGTON,NC
ATLANTIC,28420,ASH,NC
ATLANTIC,28421,ATKINSON,NC
ATLANTIC,28422,BOLIVIA,NC
ATLANTIC,28423,BOLTON,NC
ATLANTIC,28424,BRUNSWICK,NC
ATLANTIC,28425,BURGAW,NC
ATLANTIC,28428,CAROLINA BEACH,NC
ATLANTIC,28429,CASTLE HAYNE,NC
ATLANTIC,28430,CERRO GORDO,NC
ATLANTIC,28431,CHADBOURN,NC
ATLANTIC,28432,CLARENDON,NC
ATLANTIC,28433,CLARKTON,NC
ATLANTIC,28434,COUNCIL,NC
ATLANTIC,28435,CURRIE,NC
ATLANTIC,28436,DELCO,NC
ATLANTIC,28438,EVERGREEN,NC
ATLANTIC,28439,FAIR BLUFF,NC
ATLANTIC,28441,GARLAND,NC
ATLANTIC,28442,HALLSBORO,NC
ATLANTIC,28443,HAMPSTEAD,NC
ATLANTIC,28444,HARRELLS,NC
ATLANTIC,28445,HOLLY RIDGE,NC
ATLANTIC,28447,IVANHOE,NC
ATLANTIC,28448,KELLY,NC
ATLANTIC,28449,KURE BEACH,NC
ATLANTIC,28450,LAKE WACCAMAW,NC
ATLANTIC,28451,LELAND,NC
ATLANTIC,28452,LONGWOOD,NC
ATLANTIC,28453,MAGNOLIA,NC
ATLANTIC,28454,BURGAW,NC
ATLANTIC,28455,NAKINA,NC
ATLANTIC,28456,RIEGELWOOD,NC
ATLANTIC,28457,ROCKY POINT,NC
ATLANTIC,28458,ROSE HILL,NC
ATLANTIC,28459,SHALLOTTE,NC
ATLANTIC,28460,SNEADS FERRY,NC
ATLANTIC,28461,BALD HEAD ISLAND,NC
ATLANTIC,28462,SUPPLY,NC
ATLANTIC,28463,TABOR CITY,NC
ATLANTIC,28464,TEACHEY,NC
ATLANTIC,28465,OAK ISLAND,NC
ATLANTIC,28466,WALLACE,NC
ATLANTIC,28467,OCEAN ISLE BEACH,NC
ATLANTIC,28468,OCEAN ISLE BEACH,NC
ATLANTIC,28469,OCEAN ISLE BEACH,NC
ATLANTIC,28470,SHALLOTTE,NC
ATLANTIC,28472,WHITEVILLE,NC
ATLANTIC,28478,WILLARD,NC
ATLANTIC,28479,WINNABOW,NC
ATLANTIC,28480,WRIGHTSVILLE BEACH,NC
ATLANTIC,28501,KINSTON,NC
ATLANTIC,28502,KINSTON,NC
ATLANTIC,28503,KINSTON,NC
ATLANTIC,28504,KINSTON,NC
ATLANTIC,28508,ALBERTSON,NC
ATLANTIC,28509,ALLIANCE,NC
ATLANTIC,28510,ARAPAHOE,NC
ATLANTIC,28511,ATLANTIC,NC
ATLANTIC,28512,ATLANTIC BEACH,NC
ATLANTIC,28513,AYDEN,NC
ATLANTIC,28515,BAYBORO,NC
ATLANTIC,28516,BEAUFORT,NC
ATLANTIC,28518,BEULAVILLE,NC
ATLANTIC,28519,BRIDGETON,NC
ATLANTIC,28520,CEDAR ISLAND,NC
ATLANTIC,28521,BEULAVILLE,NC
ATLANTIC,28522,COMFORT,NC
ATLANTIC,28523,COVE CITY,NC
ATLANTIC,28524,DAVIS,NC
ATLANTIC,28525,DEEP RUN,NC
ATLANTIC,28526,DOVER,NC
ATLANTIC,28527,ERNUL,NC
ATLANTIC,28528,GLOUCESTER,NC
ATLANTIC,28529,GRANTSBORO,NC
ATLANTIC,28530,GRIFTON,NC
ATLANTIC,28531,HARKERS ISLAND,NC
ATLANTIC,28532,HAVELOCK,NC
ATLANTIC,28537,HOBUCKEN,NC
ATLANTIC,28538,HOOKERTON,NC
ATLANTIC,28539,HUBERT,NC
ATLANTIC,28540,JACKSONVILLE,NC
ATLANTIC,28541,JACKSONVILLE,NC
ATLANTIC,28543,JACKSONVILLE,NC
ATLANTIC,28544,JACKSONVILLE,NC
ATLANTIC,28546,JACKSONVILLE,NC
ATLANTIC,28547,JACKSONVILLE,NC
ATLANTIC,28551,LA GRANGE,NC
ATLANTIC,28552,HOBUCKEN,NC
ATLANTIC,28553,HARKERS ISLAND,NC
ATLANTIC,28554,MAURY,NC
ATLANTIC,28555,MAYSVILLE,NC
ATLANTIC,28556,MERRITT,NC
ATLANTIC,28557,MOREHEAD CITY,NC
ATLANTIC,28560,NEW BERN,NC
ATLANTIC,28561,NEW BERN,NC
ATLANTIC,28562,NEW BERN,NC
ATLANTIC,28563,NEW BERN,NC
ATLANTIC,28564,NEW BERN,NC
ATLANTIC,28570,NEWPORT,NC
ATLANTIC,28571,ORIENTAL,NC
ATLANTIC,28572,PINK HILL,NC
ATLANTIC,28573,POLLOCKSVILLE,NC
ATLANTIC,28574,RICHLANDS,NC
ATLANTIC,28575,ATLANTIC BEACH,NC
ATLANTIC,28577,SEALEVEL,NC
ATLANTIC,28578,LA GRANGE,NC
ATLANTIC,28579,SMYRNA,NC
ATLANTIC,28580,SNOW HILL,NC
ATLANTIC,28581,SEALEVEL,NC
ATLANTIC,28582,STELLA,NC
ATLANTIC,28583,STONEWALL,NC
ATLANTIC,28584,SWANSBORO,NC
ATLANTIC,28585,TRENTON,NC
ATLANTIC,28586,VANCEBORO,NC
ATLANTIC,28587,BAYBORO,NC
ATLANTIC,28589,SMYRNA,NC
ATLANTIC,28590,WINTERVILLE,NC
ATLANTIC,28594,EMERALD ISLE,NC
ATLANTIC,28601,HICKORY,NC
ATLANTIC,28602,HICKORY,NC
ATLANTIC,28603,HICKORY,NC
ATLANTIC,28604,BANNER ELK,NC
ATLANTIC,28605,BLOWING ROCK,NC
ATLANTIC,28606,BOOMER,NC
ATLANTIC,28607,BOONE,NC
ATLANTIC,28609,CATAWBA,NC
ATLANTIC,28610,CLAREMONT,NC
ATLANTIC,28611,COLLETTSVILLE,NC
ATLANTIC,28612,CONNELLY SPRINGS,NC
ATLANTIC,28613,CONOVER,NC
ATLANTIC,28615,CRESTON,NC
ATLANTIC,28616,CROSSNORE,NC
ATLANTIC,28617,CRUMPLER,NC
ATLANTIC,28618,DEEP GAP,NC
ATLANTIC,28619,DREXEL,NC
ATLANTIC,28621,ELKIN,NC
ATLANTIC,28622,ELK PARK,NC
ATLANTIC,28623,ENNICE,NC
ATLANTIC,28624,FERGUSON,NC
ATLANTIC,28625,STATESVILLE,NC
ATLANTIC,28626,BOONE,NC
ATLANTIC,28627,GLADE VALLEY,NC
ATLANTIC,28628,GLEN ALPINE,NC
ATLANTIC,28629,GLENDALE SPRINGS,NC
ATLANTIC,28630,GRANITE FALLS,NC
ATLANTIC,28631,GRASSY CREEK,NC
ATLANTIC,28634,HARMONY,NC
ATLANTIC,28635,HAYS,NC
ATLANTIC,28636,HIDDENITE,NC
ATLANTIC,28637,HILDEBRAN,NC
ATLANTIC,28638,HUDSON,NC
ATLANTIC,28640,JEFFERSON,NC
ATLANTIC,28641,JONAS RIDGE,NC
ATLANTIC,28642,JONESVILLE,NC
ATLANTIC,28643,LANSING,NC
ATLANTIC,28644,LAUREL SPRINGS,NC
ATLANTIC,28645,LENOIR,NC
ATLANTIC,28646,LINVILLE,NC
ATLANTIC,28647,LINVILLE FALLS,NC
ATLANTIC,28649,MC GRADY,NC
ATLANTIC,28650,MAIDEN,NC
ATLANTIC,28651,MILLERS CREEK,NC
ATLANTIC,28652,MINNEAPOLIS,NC
ATLANTIC,28653,MONTEZUMA,NC
ATLANTIC,28654,MORAVIAN FALLS,NC
ATLANTIC,28655,MORGANTON,NC
ATLANTIC,28657,NEWLAND,NC
ATLANTIC,28658,NEWTON,NC
ATLANTIC,28659,NORTH WILKESBORO,NC
ATLANTIC,28660,HARMONY,NC
ATLANTIC,28661,PATTERSON,NC
ATLANTIC,28662,PINEOLA,NC
ATLANTIC,28663,PINEY CREEK,NC
ATLANTIC,28664,PLUMTREE,NC
ATLANTIC,28665,PURLEAR,NC
ATLANTIC,28666,ICARD,NC
ATLANTIC,28667,RHODHISS,NC
ATLANTIC,28668,HAYS,NC
ATLANTIC,28669,ROARING RIVER,NC
ATLANTIC,28670,RONDA,NC
ATLANTIC,28671,RUTHERFORD COLLEGE,NC
ATLANTIC,28672,SPARTA,NC
ATLANTIC,28673,SHERRILLS FORD,NC
ATLANTIC,28675,SPARTA,NC
ATLANTIC,28676,STATE ROAD,NC
ATLANTIC,28677,STATESVILLE,NC
ATLANTIC,28678,STONY POINT,NC
ATLANTIC,28679,SUGAR GROVE,NC
ATLANTIC,28680,MORGANTON,NC
ATLANTIC,28681,TAYLORSVILLE,NC
ATLANTIC,28682,SHERRILLS FORD,NC
ATLANTIC,28683,STATE ROAD,NC
ATLANTIC,28684,BOONE,NC
ATLANTIC,28685,HAYS,NC
ATLANTIC,28687,STATESVILLE,NC
ATLANTIC,28688,TURNERSBURG,NC
ATLANTIC,28689,HARMONY,NC
ATLANTIC,28690,VALDESE,NC
ATLANTIC,28691,BANNER ELK,NC
ATLANTIC,28692,VILAS,NC
ATLANTIC,28693,LANSING,NC
ATLANTIC,28694,WEST JEFFERSON,NC
ATLANTIC,28697,WILKESBORO,NC
ATLANTIC,28698,ZIONVILLE,NC
ATLANTIC,28699,SCOTTS,NC
ATLANTIC,28701,ALEXANDER,NC
ATLANTIC,28702,ALMOND,NC
ATLANTIC,28704,ARDEN,NC
ATLANTIC,28705,BAKERSVILLE,NC
ATLANTIC,28707,BALSAM,NC
ATLANTIC,28708,BALSAM GROVE,NC
ATLANTIC,28709,BARNARDSVILLE,NC
ATLANTIC,28710,BAT CAVE,NC
ATLANTIC,28711,BLACK MOUNTAIN,NC
ATLANTIC,28712,BREVARD,NC
ATLANTIC,28713,BRYSON CITY,NC
ATLANTIC,28714,BURNSVILLE,NC
ATLANTIC,28715,CANDLER,NC
ATLANTIC,28716,CANTON,NC
ATLANTIC,28717,CASHIERS,NC
ATLANTIC,28718,CEDAR MOUNTAIN,NC
ATLANTIC,28719,CHEROKEE,NC
ATLANTIC,28720,CHIMNEY ROCK,NC
ATLANTIC,28721,CLYDE,NC
ATLANTIC,28722,COLUMBUS,NC
ATLANTIC,28723,CULLOWHEE,NC
ATLANTIC,28724,DANA,NC
ATLANTIC,28725,DILLSBORO,NC
ATLANTIC,28726,EAST FLAT ROCK,NC
ATLANTIC,28727,EDNEYVILLE,NC
ATLANTIC,28728,ENKA,NC
ATLANTIC,28729,ETOWAH,NC
ATLANTIC,28730,FAIRVIEW,NC
ATLANTIC,28731,EAST FLAT ROCK,NC
ATLANTIC,28732,FLETCHER,NC
ATLANTIC,28733,FONTANA DAM,NC
ATLANTIC,28734,FRANKLIN,NC
ATLANTIC,28735,GERTON,NC
ATLANTIC,28736,GLENVILLE,NC
ATLANTIC,28737,MARION,NC
ATLANTIC,28738,WAYNESVILLE,NC
ATLANTIC,28739,HENDERSONVILLE,NC
ATLANTIC,28740,GREEN MOUNTAIN,NC
ATLANTIC,28741,HIGHLANDS,NC
ATLANTIC,28742,HORSE SHOE,NC
ATLANTIC,28743,HOT SPRINGS,NC
ATLANTIC,28744,FRANKLIN,NC
ATLANTIC,28745,LAKE JUNALUSKA,NC
ATLANTIC,28746,LAKE LURE,NC
ATLANTIC,28747,LAKE TOXAWAY,NC
ATLANTIC,28748,LEICESTER,NC
ATLANTIC,28749,LITTLE SWITZERLAND,NC
ATLANTIC,28750,LYNN,NC
ATLANTIC,28751,MAGGIE VALLEY,NC
ATLANTIC,28752,MARION,NC
ATLANTIC,28753,MARSHALL,NC
ATLANTIC,28754,MARS HILL,NC
ATLANTIC,28755,MICAVILLE,NC
ATLANTIC,28756,COLUMBUS,NC
ATLANTIC,28757,MONTREAT,NC
ATLANTIC,28758,MOUNTAIN HOME,NC
ATLANTIC,28759,HORSE SHOE,NC
ATLANTIC,28760,NAPLES,NC
ATLANTIC,28761,NEBO,NC
ATLANTIC,28762,OLD FORT,NC
ATLANTIC,28763,OTTO,NC
ATLANTIC,28765,PENLAND,NC
ATLANTIC,28766,PENROSE,NC
ATLANTIC,28768,BREVARD,NC
ATLANTIC,28770,RIDGECREST,NC
ATLANTIC,28771,ROBBINSVILLE,NC
ATLANTIC,28772,ROSMAN,NC
ATLANTIC,28773,SALUDA,NC
ATLANTIC,28774,SAPPHIRE,NC
ATLANTIC,28775,HIGHLANDS,NC
ATLANTIC,28776,SKYLAND,NC
ATLANTIC,28777,SPRUCE PINE,NC
ATLANTIC,28778,SWANNANOA,NC
ATLANTIC,28779,SYLVA,NC
ATLANTIC,28781,ANDREWS,NC
ATLANTIC,28782,TRYON,NC
ATLANTIC,28783,CULLOWHEE,NC
ATLANTIC,28784,ZIRCONIA,NC
ATLANTIC,28785,WAYNESVILLE,NC
ATLANTIC,28786,WAYNESVILLE,NC
ATLANTIC,28787,WEAVERVILLE,NC
ATLANTIC,28788,WEBSTER,NC
ATLANTIC,28789,WHITTIER,NC
ATLANTIC,28790,SALUDA,NC
ATLANTIC,28791,HENDERSONVILLE,NC
ATLANTIC,28792,HENDERSONVILLE,NC
ATLANTIC,28793,HENDERSONVILLE,NC
ATLANTIC,28801,ASHEVILLE,NC
ATLANTIC,28802,ASHEVILLE,NC
ATLANTIC,28803,ASHEVILLE,NC
ATLANTIC,28804,ASHEVILLE,NC
ATLANTIC,28805,ASHEVILLE,NC
ATLANTIC,28806,ASHEVILLE,NC
ATLANTIC,28813,ASHEVILLE,NC
ATLANTIC,28814,ASHEVILLE,NC
ATLANTIC,28815,ASHEVILLE,NC
ATLANTIC,28816,ASHEVILLE,NC
ATLANTIC,28901,ANDREWS,NC
ATLANTIC,28902,BRASSTOWN,NC
ATLANTIC,28903,CULBERSON,NC
ATLANTIC,28904,HAYESVILLE,NC
ATLANTIC,28905,MARBLE,NC
ATLANTIC,28906,MURPHY,NC
ATLANTIC,28909,HAYESVILLE,NC
SOUTHERN,29001,ALCOLU,SC
SOUTHERN,29002,BALLENTINE,SC
SOUTHERN,29003,BAMBERG,SC
SOUTHERN,29006,LEESVILLE,SC
SOUTHERN,29009,BETHUNE,SC
SOUTHERN,29010,BISHOPVILLE,SC
SOUTHERN,29014,BLACKSTOCK,SC
SOUTHERN,29015,BLAIR,SC
SOUTHERN,29016,BLYTHEWOOD,SC
SOUTHERN,29018,BOWMAN,SC
SOUTHERN,29020,CAMDEN,SC
SOUTHERN,29021,CAMDEN,SC
SOUTHERN,29030,CAMERON,SC
SOUTHERN,29031,CARLISLE,SC
SOUTHERN,29032,BETHUNE,SC
SOUTHERN,29033,WEST COLUMBIA,SC
SOUTHERN,29036,CHAPIN,SC
SOUTHERN,29037,SALUDA,SC
SOUTHERN,29038,BAMBERG,SC
SOUTHERN,29039,CORDOVA,SC
SOUTHERN,29040,DALZELL,SC
SOUTHERN,29041,DAVIS STATION,SC
SOUTHERN,29042,DENMARK,SC
SOUTHERN,29044,EASTOVER,SC
SOUTHERN,29045,ELGIN,SC
SOUTHERN,29046,ELLIOTT,SC
SOUTHERN,29047,ELLOREE,SC
SOUTHERN,29048,EUTAWVILLE,SC
SOUTHERN,29051,GABLE,SC
SOUTHERN,29052,EASTOVER,SC
SOUTHERN,29053,GASTON,SC
SOUTHERN,29054,GILBERT,SC
SOUTHERN,29055,GREAT FALLS,SC
SOUTHERN,29056,GREELEYVILLE,SC
SOUTHERN,29058,HEATH SPRINGS,SC
SOUTHERN,29059,HOLLY HILL,SC
SOUTHERN,29061,HOPKINS,SC
SOUTHERN,29062,HORATIO,SC
SOUTHERN,29063,IRMO,SC
SOUTHERN,29065,JENKINSVILLE,SC
SOUTHERN,29067,KERSHAW,SC
SOUTHERN,29069,LAMAR,SC
SOUTHERN,29070,LEESVILLE,SC
SOUTHERN,29071,LEXINGTON,SC
SOUTHERN,29072,LEXINGTON,SC
SOUTHERN,29073,LEXINGTON,SC
SOUTHERN,29074,LIBERTY HILL,SC
SOUTHERN,29075,CHAPIN,SC
SOUTHERN,29078,LUGOFF,SC
SOUTHERN,29079,LYDIA,SC
SOUTHERN,29080,LYNCHBURG,SC
SOUTHERN,29081,EHRHARDT,SC
SOUTHERN,29082,EHRHARDT,SC
SOUTHERN,29101,BETHUNE,SC
SOUTHERN,29102,MANNING,SC
SOUTHERN,29104,MAYESVILLE,SC
SOUTHERN,29105,LEESVILLE,SC
SOUTHERN,29107,NEESES,SC
SOUTHERN,29108,NEWBERRY,SC
SOUTHERN,29111,NEW ZION,SC
SOUTHERN,29112,NORTH,SC
SOUTHERN,29113,NORWAY,SC
SOUTHERN,29114,OLANTA,SC
SOUTHERN,29115,ORANGEBURG,SC
SOUTHERN,29116,ORANGEBURG,SC
SOUTHERN,29118,ORANGEBURG,SC
SOUTHERN,29122,PEAK,SC
SOUTHERN,29123,PELION,SC
SOUTHERN,29125,PINEWOOD,SC
SOUTHERN,29126,POMARIA,SC
SOUTHERN,29127,PROSPERITY,SC
SOUTHERN,29128,REMBERT,SC
SOUTHERN,29129,LEESVILLE,SC
SOUTHERN,29130,RIDGEWAY,SC
SOUTHERN,29133,ORANGEBURG,SC
SOUTHERN,29135,SAINT MATTHEWS,SC
SOUTHERN,29137,SALLEY,SC
SOUTHERN,29138,SALUDA,SC
SOUTHERN,29142,SANTEE,SC
SOUTHERN,29145,NEWBERRY,SC
SOUTHERN,29146,SPRINGFIELD,SC
SOUTHERN,29147,STATE PARK,SC
SOUTHERN,29148,SUMMERTON,SC
SOUTHERN,29150,SUMTER,SC
SOUTHERN,29151,SUMTER,SC
SOUTHERN,29152,SHAW AFB,SC
SOUTHERN,29153,SUMTER,SC
SOUTHERN,29154,SUMTER,SC
SOUTHERN,29160,SWANSEA,SC
SOUTHERN,29161,TIMMONSVILLE,SC
SOUTHERN,29162,TURBEVILLE,SC
SOUTHERN,29163,VANCE,SC
SOUTHERN,29164,WAGENER,SC
SOUTHERN,29166,LEESVILLE,SC
SOUTHERN,29168,WEDGEFIELD,SC
SOUTHERN,29169,WEST COLUMBIA,SC
SOUTHERN,29170,WEST COLUMBIA,SC
SOUTHERN,29171,WEST COLUMBIA,SC
SOUTHERN,29172,WEST COLUMBIA,SC
SOUTHERN,29175,KERSHAW,SC
SOUTHERN,29177,WHITE ROCK,SC
SOUTHERN,29178,WHITMIRE,SC
SOUTHERN,29180,WINNSBORO,SC
SOUTHERN,29201,COLUMBIA,SC
SOUTHERN,29202,COLUMBIA,SC
SOUTHERN,29203,COLUMBIA,SC
SOUTHERN,29204,COLUMBIA,SC
SOUTHERN,29205,COLUMBIA,SC
SOUTHERN,29206,COLUMBIA,SC
SOUTHERN,29207,COLUMBIA,SC
SOUTHERN,29209,COLUMBIA,SC
SOUTHERN,29210,COLUMBIA,SC
SOUTHERN,29211,COLUMBIA,SC
SOUTHERN,29212,COLUMBIA,SC
SOUTHERN,29221,COLUMBIA,SC
SOUTHERN,29223,COLUMBIA,SC
SOUTHERN,29224,COLUMBIA,SC
SOUTHERN,29229,COLUMBIA,SC
SOUTHERN,29230,COLUMBIA,SC
SOUTHERN,29240,COLUMBIA,SC
SOUTHERN,29250,COLUMBIA,SC
SOUTHERN,29260,COLUMBIA,SC
SOUTHERN,29290,COLUMBIA,SC
SOUTHERN,29301,SPARTANBURG,SC
